userId,bookId,location,Occupied
1101,13539044-the-silver-linings-playbook,"[7.663973038859514, 79.9936630056666]",1
1102,11808950-sweet-evil,"[7.2849407720840365, 79.87019723613552]",1
1103,13584236-fifty-shades-trilogy,"[7.7037350852655315, 79.96478858200003]",0
1104,19494.The_Spy_Who_Came_In_from_the_Cold,"[7.471097228767802, 80.00729554230533]",1
1105,428263.Eclipse,"[7.688671410519198, 79.95897695945509]",1
1106,203220.Les_Fleurs_du_Mal,"[7.653722267823157, 79.9588616731488]",1
1107,12172.Memoirs_of_Hadrian,"[7.03783150070587, 79.87523013346723]",1
1108,3711.White_Teeth,"[7.240930067680793, 79.90864325541851]",0
1109,1162543.Breaking_Dawn,"[7.131689388495551, 79.99651122518007]",0
1110,10603.Cujo,"[7.18583708445548, 79.96828069619868]",1
1111,4912857-the-angel-s-game,"[7.923573585033693, 80.02371752266059]",0
1112,15842441-effortless,"[7.877506362674303, 79.92107316974766]",0
1113,1158967.Garden_Spells,"[7.5662578942155765, 79.95675052007746]",1
1114,10215349-the-immortal-rules,"[7.478150094365287, 80.02099089734695]",0
1115,40199729-the-heart-of-aleppo,"[7.266230374319109, 79.92017273254271]",0
1116,38343303-chasing-the-red-queen,"[7.132026712963709, 79.87172610396358]",1
1117,77392.Anne_of_the_Island,"[7.559883798307513, 79.8909262781762]",1
1118,17340050-losing-hope,"[7.87541402086564, 79.99573846284612]",0
1119,31173.Villette,"[7.232760473904513, 79.96675341348069]",0
1120,38619.Magic_Bites,"[7.257329493357972, 79.91407417049652]",0
1121,61535.The_Selfish_Gene,"[7.534021595426866, 80.0168957524053]",1
1122,39925134-missing-wings,"[7.826063764847069, 80.02514831965483]",1
1123,17314430-wait-for-you,"[7.05522777372567, 80.00069154418415]",1
1124,22285.Rant,"[7.526784037505813, 79.92523590907096]",0
1125,38980.The_Princess_Diaries,"[7.878060958571269, 79.96284627909058]",0
1126,5295735,"[6.951380793691506, 79.99689725690945]",1
1127,40034669-the-octunnumi-fosbit-files-prologue,"[7.739818829594563, 79.91279130837391]",0
1128,95693.The_Blue_Castle,"[7.33228526379175, 79.96333267407569]",1
1129,56034.The_French_Lieutenant_s_Woman,"[7.8222705319961205, 79.8916963706327]",0
1130,30201299-el-diablo,"[7.683722553799622, 79.89720498633979]",0
1131,36116546-america-s-daughter,"[7.0345433669496495, 79.9426658987083]",1
1132,22354895-arrangement-in-black-and-white,"[7.803557215061324, 79.96395761093109]",0
1133,568645.Cross_My_Heart_and_Hope_to_Spy,"[7.4556138964846665, 79.96610173100649]",1
1134,337113.The_Tenant_of_Wildfell_Hall,"[7.458277753925249, 79.89991791881545]",0
1135,479309.Naked_in_Death,"[7.4295421363112375, 79.95812192063798]",1
1136,3393124-max,"[7.4465190997492465, 79.90336597944838]",1
1137,7842288-beautiful-darkness,"[7.926132454914885, 79.89797739651621]",1
1138,12781.The_Satanic_Verses,"[7.033583104490203, 79.95700028260163]",1
1139,1715.Metamorphoses,"[6.934553301866777, 80.00513296013686]",0
1140,46677.Alexander_and_the_Terrible_Horrible_No_Good_Very_Bad_Day,"[7.120926166171939, 79.86501891454363]",1
1141,76334.A_New_Earth,"[7.591754165898662, 79.9194191092773]",1
1142,1971304.City_of_Thieves,"[7.624716261926185, 80.00023818333504]",1
1143,6408862-stolen,"[7.205150682014404, 79.87213901006648]",0
1144,7315573-fall-of-giants,"[7.912243593710854, 80.01911580409406]",0
1145,34053.Just_So_Stories,"[7.646931365596907, 79.99122715999185]",1
1146,130580.Old_Yeller,"[7.773360571936014, 80.00174792005872]",0
1147,538845.Quo_Vadis,"[7.707566313073272, 79.91525715867452]",0
1148,40121205-broken-promises,"[7.50109761094344, 79.9508516569844]",1
1149,64216.Guards_Guards_,"[7.755655406541118, 80.00511141195788]",0
1150,54775299-the-present,"[7.190119895473362, 79.86264907939436]",0
1151,2364284._,"[7.415221653336663, 79.9930276516728]",0
1152,42156.Something_Borrowed,"[7.357597763332584, 80.0016794442475]",1
1153,8705784-born-at-midnight,"[7.095162039876956, 79.96904355460184]",1
1154,18774964-a-man-called-ove,"[7.890210312311621, 79.95921593348511]",0
1155,68427.Elantris,"[7.801850171292819, 80.01831391837854]",0
1156,68210.Gilead,"[7.3851400615319305, 79.88302276172234]",0
1157,493456.Extras,"[7.650648881932407, 79.90228013303508]",0
1158,175675.Ragtime,"[6.98161899523044, 79.95547442203373]",0
1159,68494.Perdido_Street_Station,"[7.1658742840154, 79.86938153739501]",0
1160,407813.The_Blue_Sword,"[6.937510530919566, 80.01723103096224]",1
1161,6604794-the-sky-is-everywhere,"[7.096779720652729, 79.89843397195258]",0
1162,827.The_Diamond_Age,"[7.318121151549869, 79.98302909291111]",0
1163,46306.The_Complete_Fairy_Tales,"[7.000970461236923, 79.98701408113733]",0
1164,76527.The_Life_and_Opinions_of_Tristram_Shandy_Gentleman,"[7.304836785947409, 79.9194682938812]",1
1165,12716010-rapture,"[7.882608420398062, 79.89728607021158]",1
1166,4952.What_Is_the_What,"[7.306476777466311, 79.8620779241651]",1
1167,22288.Haunted,"[7.373970081620643, 79.86463464105076]",1
1168,1412138.Iron_Kissed,"[7.748918852975385, 79.90321227812544]",1
1169,2612.The_Tipping_Point,"[7.365265562378813, 79.89509546037529]",0
1170,23395680-illuminae,"[7.705760380536722, 79.88075982156582]",0
1171,4921.Three_Men_in_a_Boat,"[7.727880941900702, 79.99951102715363]",0
1172,2832909-an-echo-in-the-bone,"[7.050121953579178, 79.99517548837832]",1
1173,331319.An_American_Tragedy,"[7.433633251304566, 79.99155167457509]",0
1174,7849341-tiger-s-voyage,"[7.274953327688282, 80.01746236855145]",1
1175,27362503-it-ends-with-us,"[7.589122078646815, 79.8834559590147]",1
1176,2321296.Ink_Exchange,"[7.281697700686923, 79.95766404271887]",1
1177,41899.Fantastic_Beasts_and_Where_to_Find_Them,"[7.483180755810926, 79.97305877749461]",0
1178,13376.The_House_of_the_Scorpion,"[7.62173332394636, 79.9975865903086]",0
1179,34084.The_Waste_Lands,"[7.08958024620488, 79.97038812662359]",1
1180,13328554-the-pandarus-file,"[6.957103184673651, 79.90695278497896]",1
1181,30672.Darkness_at_Noon,"[7.545596837160663, 79.91108498330183]",0
1182,42603.Black_Like_Me,"[6.952523492050644, 79.91828922933934]",0
1183,40669887-cheaper-by-the-dozen,"[7.350417590769012, 80.02384879692175]",1
1184,29641.The_End_of_the_Affair,"[7.893790210527033, 79.98680577146118]",0
1185,26157586-toe-to-toe,"[7.414839008189389, 79.89545136811121]",1
1186,113304.The_Thief_Lord,"[7.50466817497609, 79.89734224844682]",0
1187,12893742-the-serpent-s-shadow,"[7.042466372685035, 79.89102776930942]",0
1188,767680.If_You_Give_a_Mouse_a_Cookie,"[7.519541622826998, 79.86801697676633]",1
1189,389627.Diary_of_a_Wimpy_Kid,"[7.523112276921437, 79.97297248710647]",0
1190,1768603.The_White_Tiger,"[7.275779857856771, 79.8937752061818]",0
1191,1895792.The_Fury_Dark_Reunion,"[7.205750183746206, 80.00119609412191]",1
1192,6609765-out-of-my-mind,"[7.815719201490221, 79.96348796587564]",1
1193,27323.Hiroshima,"[7.412657477201449, 79.91715984200472]",0
1194,49041.New_Moon,"[6.933880939715739, 79.88503084746509]",1
1195,36578942-the-100-year-old-man-who-climbed-out-the-window-and-disappeared,"[7.589946034723795, 79.93274743597131]",1
1196,4796.The_Winter_of_Our_Discontent,"[7.906654442690347, 79.8794077807012]",0
1197,227651.Among_the_Hidden,"[7.526235416278123, 79.88974114226399]",1
1198,17347389-the-dream-thieves,"[7.259326940536951, 80.01452551207561]",0
1199,95558.Solaris,"[7.235593016119374, 79.98878104160946]",1
1200,5152478-wintergirls,"[7.402533028289365, 79.89348639950528]",0
1201,429138.River_God,"[7.345470637409977, 80.00362764263737]",0
1202,44659.Pawn_of_Prophecy,"[7.43374978900984, 79.90360546686854]",1
1203,270807.Burned,"[7.826551954137434, 79.91655437400728]",1
1204,412732.The_Dharma_Bums,"[7.599260066405185, 79.94129285141908]",1
1205,42447688-the-scopas-factor,"[7.650021627368231, 79.89773620173858]",1
1206,43015.A_Long_Way_Gone,"[7.8596656884159195, 79.87108823278894]",0
1207,233649.The_Great_Hunt,"[7.887059361966989, 79.92312780302598]",0
1208,567704.Imajica,"[7.693435512753385, 79.8781703873536]",1
1209,10194514-pushing-the-limits,"[7.472596760047336, 79.93813358266637]",1
1210,517188.The_Prime_of_Miss_Jean_Brodie,"[7.045594505195637, 79.86754104951787]",0
1211,3428935-the-warded-man,"[7.688955515303238, 80.00294825037959]",1
1212,40792344-mere-christianity,"[7.4939459771654695, 79.89368654124198]",0
1213,38501.Ham_on_Rye,"[7.178853650432288, 80.02459198213656]",0
1214,261122.The_Dead_Girls_Dance,"[7.782700623240094, 79.91688388309967]",0
1215,12812550-days-of-blood-starlight,"[7.557400198186156, 79.90366894352798]",0
1216,23513349-milk-and-honey,"[7.758404852612829, 79.87536158112825]",1
1217,13530588-china-blues,"[7.328205242634631, 79.94690971574485]",1
1218,17717.Labyrinths,"[7.144491610527633, 79.98613680775199]",1
1219,270805.Impulse,"[6.984132991802525, 79.99500031733602]",1
1220,13639050-gabriel-s-rapture,"[7.292314552012748, 80.01392283862822]",0
1221,36510196-old-man-s-war,"[7.335060761683344, 80.02415723904042]",0
1222,22206.Lullaby,"[6.989153703810711, 79.9416154266062]",0
1223,40874032-vicious,"[6.938453720052457, 79.89155564852753]",0
1224,4070493-need,"[7.050492844250987, 79.98788770211637]",0
1225,82192.The_Crystal_Cave,"[7.700906235456664, 79.95485476437698]",1
1226,5821978-the-summer-i-turned-pretty,"[7.480730013030899, 79.92316895138647]",0
1227,10626594-the-scorpio-races,"[6.946403787422486, 79.91076447613656]",0
1228,26032825-the-cruel-prince,"[7.129755555668233, 80.01771978463886]",0
1229,4894.Who_Moved_My_Cheese_,"[7.064222015051583, 79.87005218203059]",1
1230,21611.The_Forever_War,"[7.183496651123526, 79.91427642890818]",0
1231,10204213-the-traitor-s-emblem,"[7.855439266507829, 79.97087825733644]",1
1232,18452.The_Painted_Bird,"[7.624521718800934, 80.00646336783662]",0
1233,213753.Life_As_We_Knew_It,"[7.0330417310775095, 79.87179457702621]",1
1234,5267365-don-t-judge-a-girl-by-her-cover,"[7.157825875633844, 79.96550129674367]",0
1235,51019.Cat_s_Eye,"[6.968933390097485, 80.01619809708612]",0
1236,597790.The_Children_of_H_rin,"[7.363512671706929, 79.9238068113203]",0
1237,33724.Can_You_Keep_a_Secret_,"[6.934929841991286, 79.96742383917157]",0
1238,48464.A_Good_Man_is_Hard_to_Find_and_Other_Stories,"[7.838421019551552, 79.9258931282314]",1
1239,14554.If_Tomorrow_Comes,"[7.251108908050766, 79.99409196583905]",0
1240,17617277-real,"[7.728596972787616, 79.88573554928168]",0
1241,23164983-hollow-city,"[7.62969300615962, 79.8841944817251]",1
1242,321645.Kissed_by_an_Angel_The_Power_of_Love_Soulmates,"[7.6840566198594, 80.00997759054447]",1
1243,38743.All_Things_Bright_and_Beautiful,"[7.351372804507587, 79.99960358046889]",1
1244,36809135-where-the-crawdads-sing,"[6.94548865342987, 79.93824086198121]",0
1245,15575.The_Sword_of_Shannara,"[7.7381702090319, 80.02493100576415]",1
1246,56759.The_Mayor_of_Casterbridge,"[7.638604217352174, 79.99605848527095]",1
1247,13497818-the-casual-vacancy,"[7.774667729580261, 79.92954497911006]",0
1248,49455.Notes_from_Underground,"[7.911227633792929, 79.86817832752135]",1
1249,9539.The_Shadow_Rising,"[7.836096194101781, 79.9821944520675]",0
1250,6507691-the-manufactured-identity,"[7.159941763813424, 79.90837547652946]",0
1251,147915.A_Storm_of_Swords,"[7.854987043220735, 79.91615990268461]",0
1252,78129.Killing_Floor,"[7.539400077397269, 79.90222394758209]",0
1253,7905092-freedom,"[7.655308197976449, 79.98168873143021]",0
1254,95617.A_Voice_in_the_Wind,"[7.338099097447492, 79.97186347894521]",1
1255,9915.Less_Than_Zero,"[7.582352619182709, 79.90343732043539]",1
1256,7278752-dolores-claiborne,"[7.581633447925105, 79.98864425123001]",0
1257,9659607-the-iron-knight,"[6.933880035979664, 79.95768946679125]",0
1258,6339989-vampire-academy-collection,"[6.948118901581461, 79.99208873210333]",1
1259,91203.Three_Comrades,"[7.437073250922619, 79.89983011580767]",1
1260,133430.Centennial,"[7.4438790269057735, 79.9481634852312]",1
1261,37186.The_Miraculous_Journey_of_Edward_Tulane,"[6.9512637877468215, 79.95559057153658]",0
1262,34517.Reaper_Man,"[7.395192084569659, 79.96593280243323]",0
1263,32585.Hunger,"[7.319594013337669, 79.98518849091901]",0
1264,5954.Narcissus_and_Goldmund,"[7.142146652618819, 79.93692038122688]",0
1265,112537.Rendezvous_with_Rama,"[7.646562140786537, 79.93375937756646]",1
1266,15731779-entwined-with-you,"[7.760562263659642, 79.94051394224122]",0
1267,7572.Even_Cowgirls_Get_the_Blues,"[6.9507579888925495, 80.00284978165804]",1
1268,24830.The_Illustrated_Man,"[7.794433096259956, 79.89764672367885]",0
1269,6708.The_Power_of_Now,"[7.5062707925294205, 79.92740355471706]",0
1270,5695.Demons,"[6.963206555475307, 79.87133579056533]",0
1271,40881903-unparalleled,"[7.762178836249782, 79.97438787445496]",0
1272,27208.The_Third_Policeman,"[7.06501212451551, 80.01533055837888]",0
1273,13312527-the-opportunist,"[7.879223342253684, 80.02417207744394]",0
1274,19117.Fathers_and_Sons,"[7.428342469878002, 79.90001663483153]",0
1275,284440.Skulduggery_Pleasant,"[7.610870756221119, 79.9342400939466]",0
1276,25701594-complicate-me,"[7.175832735086567, 79.98412014924517]",0
1277,50365.A_Suitable_Boy,"[7.089657528790855, 79.87685889041497]",0
1278,540020.The_Day_of_the_Jackal,"[7.142323828720709, 79.89131568283602]",0
1279,8520610-quiet,"[7.683432197729865, 80.0224648375404]",0
1280,44274121-the-shadow-girl,"[7.878918366197727, 79.97204654390214]",1
1281,7933292-heaven-is-for-real,"[7.209930303596076, 79.9354907151882]",0
1282,5166.Midwives,"[7.637612859486566, 79.92449254144076]",0
1283,2479827.Eragon_Eldest_Brisingr,"[7.055561957438371, 79.91834295594529]",0
1284,8073.Cloudy_With_a_Chance_of_Meatballs,"[7.737165518068396, 79.99331453277999]",1
1285,68783.Girl_Interrupted,"[7.396738825577658, 80.00687600065142]",0
1286,15812814-crossed,"[7.673012979318091, 80.00597924268688]",0
1287,431.The_New_York_Trilogy,"[7.279087600455677, 79.96584864194433]",0
1288,7826803-wolf-hall,"[7.181273764887607, 79.86775785240857]",0
1289,331920.Flipped,"[7.008276845015789, 79.95444122598498]",1
1290,23754.Preludes_Nocturnes,"[7.4150511855075845, 79.9910155879161]",1
1291,17803.After_Dark,"[6.947585793417666, 79.92984166945273]",1
1292,12432220-the-false-prince,"[7.660241508831713, 80.02166894452745]",0
1293,27252.Pope_Joan,"[7.651684346462497, 79.89795109621633]",0
1294,7742.Ahab_s_Wife_or_The_Star_Gazer,"[7.717600809469196, 79.9728758991439]",1
1295,22242097-honor-and-polygamy,"[7.668810141767854, 80.02496642799113]",0
1296,30186948-think-and-grow-rich,"[7.9203358068259035, 79.88654044564655]",1
1297,17184.The_Invisible_Man,"[7.448391966032794, 79.8992075046318]",0
1298,139069.Endurance,"[7.744405449037938, 79.94203664061884]",1
1299,20758103-the-ask-and-the-answer,"[7.605843338025922, 80.00265072998994]",0
1300,714902.Noughts_Crosses,"[6.989032881245022, 79.90778951603109]",0
1301,43933.Tell_No_One,"[7.785325186769438, 79.89428830892024]",0
1302,38210.The_Art_of_Happiness,"[7.495808873543546, 79.86159786592866]",1
1303,69136.The_Book_of_Lost_Things,"[7.128473313863021, 79.98242850832511]",0
1304,49540.Les_Liaisons_dangereuses,"[7.884953013328568, 79.9126693666885]",1
1305,15753740-the-storyteller,"[7.425816076273415, 79.9790142198474]",1
1306,676737.Grendel,"[7.919877288356214, 80.02265270334645]",0
1307,71865.Tomorrow_When_the_War_Began,"[7.4720071292290715, 79.9465861775977]",1
1308,19534.The_Brothers_K,"[7.654022209410927, 79.89552591628402]",0
1309,15858248-wallbanger,"[7.686407981794609, 79.86862107099125]",1
1310,51476294-adhaata-asao-s-liege,"[6.954008767584233, 79.97734536823634]",0
1311,23316548-the-book-of-negroes,"[7.241296989062423, 80.00822825100497]",1
1312,28381.Dead_Souls,"[7.27882451459312, 79.98661650206998]",1
1313,13628209-the-boy-who-sneaks-in-my-bedroom-window,"[7.181080833033671, 79.89477823938725]",0
1314,11559200-shadow-of-night,"[7.556790434965317, 79.86402606759366]",1
1315,111450.Quidditch_Through_the_Ages,"[7.436732709955619, 79.95614076714007]",0
1316,11553.Boy_s_Life,"[7.54568339121625, 79.98924481817153]",1
1317,18386.The_Death_of_Ivan_Ilych,"[7.362468054274178, 79.92733163869906]",0
1318,35504431-turtles-all-the-way-down,"[7.127868248352105, 79.91099478087968]",1
1319,285205.Blood_Bound,"[7.047226654051285, 79.94071741949301]",1
1320,38230320-hometown-girl-at-heart,"[7.061795570294021, 80.00492850471485]",1
1321,40603587-the-last-wish,"[7.507179672381079, 79.94418604502266]",0
1322,35642518-for-the-love-of-armin,"[7.812580320693444, 79.89567480607434]",0
1323,6479550-magic-bleeds,"[7.204222139240349, 79.97290299374897]",0
1324,29056083-harry-potter-and-the-cursed-child,"[7.74001983348995, 79.90187525003877]",0
1325,1379961.People_of_the_Book,"[6.996101378162393, 79.96992062134082]",1
1326,16160797-the-cuckoo-s-calling,"[6.984835229315559, 79.87977911364595]",0
1327,20758105-monsters-of-men,"[7.141018387265577, 79.98695801267203]",0
1328,89959.The_Constitution_of_the_United_States_of_America,"[7.426453535182769, 79.98845426088808]",1
1329,106085.Masquerade,"[7.777133681828912, 79.8929837471963]",0
1330,28251.The_High_Lord,"[7.493710004815249, 79.94633838170314]",0
1331,9462812-die-for-me,"[7.067146536453638, 79.89855446974309]",1
1332,12543.Bird_by_Bird,"[7.452275840861654, 79.95148636608555]",0
1333,38500.Women,"[7.882873924690484, 79.94259666658932]",1
1334,18126198-four,"[7.5377143624732454, 79.86729462085633]",0
1335,35167685-surely-you-re-joking-mr-feynman,"[7.143624367829248, 79.94616957339657]",1
1336,3128411-bone-crossed,"[7.8362938161331, 79.95015678695339]",0
1337,22918050-the-heir,"[7.33236436849323, 79.99557747589357]",0
1338,25300956-royal-assassin,"[6.95582101664926, 79.89781341147034]",0
1339,6950688-only-the-good-spy-young,"[7.37300223585442, 80.02119025332927]",0
1340,10611.The_Eyes_of_the_Dragon,"[7.301003073897179, 79.9469043246606]",0
1341,10073506-tinker-tailor-soldier-spy,"[7.512224472685877, 80.01528391018286]",0
1342,1166599.The_Gathering_Storm,"[7.516875664611733, 79.97383914149516]",0
1343,35133922-educated,"[7.50053827855742, 79.9401144926105]",1
1344,41742807-archibald-finch-and-the-lost-witches,"[7.491422870013575, 79.87230377709315]",0
1345,1829709.The_Final_Warning,"[7.532539334778047, 79.8693787619547]",1
1346,9961796-lola-and-the-boy-next-door,"[7.5485996281655074, 80.0042893255897]",0
1347,9822.Mrs_Frisby_and_the_Rats_of_NIMH,"[7.8166824641206825, 79.98941644612277]",1
1348,16243767-crossing-the-seas,"[7.884199022491535, 79.87772842860645]",1
1349,33516773-big-little-lies,"[7.156299068298733, 79.94431428271167]",1
1350,13148.Kiss_the_Girls,"[7.1701875608048296, 80.00674759418243]",1
1351,5367.The_Great_Book_of_Amber,"[7.733830612988184, 79.96950804847678]",1
1352,6431790-fang,"[7.395240128214365, 79.86218710085792]",1
1353,8492319-lover-unleashed,"[7.684492789638789, 79.8743844150264]",0
1354,16527.Daughter_of_Fortune,"[7.082688517978019, 79.89719768041817]",0
1355,12842828-keeper-of-the-lost-cities,"[7.146382103395943, 80.01124791876855]",0
1356,4271.About_a_Boy,"[7.347496561002, 79.95873299584017]",0
1357,12513614-captive-in-the-dark,"[7.579579395475845, 79.9654218168645]",0
1358,23174274-glass-sword,"[7.369202009358899, 79.97027994485063]",0
1359,11650.American_Pastoral,"[7.909045069836007, 80.00164402592532]",1
1360,52640.Weaveworld,"[7.261939911664841, 80.01090688394288]",1
1361,28249.The_Magicians_Guild,"[7.060521138603792, 79.97697259919894]",0
1362,67920.Sybil,"[7.056763192974156, 79.95101596808739]",0
1363,13158800-the-light-between-oceans,"[7.469026030942446, 79.92244233545115]",1
1364,3819326-angels-blood,"[7.170678195267399, 79.90380431775304]",1
1365,607639.The_Beach,"[7.743442868046488, 79.87636963265336]",0
1366,119829.The_Sunne_in_Splendour,"[7.873917958349216, 79.99526631866169]",0
1367,16181775-the-rosie-project,"[7.324012228933495, 80.0072923042592]",0
1368,19351.The_Epic_of_Gilgamesh,"[7.281583676040146, 80.0211836310135]",0
1369,37380.The_Heart_Is_a_Lonely_Hunter,"[7.900802376941128, 79.86387500983876]",0
1370,15842439-warm-bodies,"[7.812802951601176, 79.97325756735253]",0
1371,420404.Yertle_the_Turtle_and_Other_Stories,"[7.34923534908221, 79.95939440580516]",0
1372,17349.The_Demon_Haunted_World,"[7.185550090807672, 79.9058067378114]",0
1373,13033.The_Alexandria_Quartet,"[7.221504350670552, 79.94082811898936]",0
1374,43330.Master_of_the_Game,"[7.862209341620868, 79.99507108645422]",1
1375,34494.The_Wee_Free_Men,"[7.049152742360984, 79.87778152350667]",0
1376,822989.My_Story,"[7.278156184784614, 79.88622093451997]",0
1377,38726615-ana-rocha,"[7.399203413583238, 79.86162136387779]",0
1378,3690.The_Power_and_the_Glory,"[7.367072636162006, 79.9367918525752]",1
1379,159178.North_and_South,"[7.867716435640928, 79.8818253640469]",0
1380,15505346-on-the-island,"[7.8802159025514555, 80.01015329907966]",1
1381,17689.Franz_Kafka_s_The_Castle,"[7.926557919429071, 79.96648829452873]",1
1382,42607.As_You_Like_It,"[7.0178687553517864, 79.90054594764517]",1
1383,9833184-the-fiery-heart,"[7.22523919622776, 79.89194911474578]",0
1384,10629.Christine,"[6.96858669172843, 79.93209192843855]",0
1385,6138.The_Moonstone,"[7.232840450855479, 79.95693264816843]",1
1386,32071.Sons_and_Lovers,"[7.804035001895041, 79.86174963425616]",0
1387,10585.Insomnia,"[7.6594371643779615, 79.87147287586966]",0
1388,235718.Succubus_Blues,"[7.404627036299493, 79.99838875378722]",0
1389,38787.Pedro_P_ramo,"[7.846095280112908, 79.91115736159117]",0
1390,284996.The_Complete_Stories,"[7.482002184922718, 79.94632836164672]",0
1391,24983.Doomsday_Book,"[7.814544136806223, 79.87369392369467]",0
1392,8737.The_Last_Temptation_of_Christ,"[7.72431583463973, 79.90994801954389]",1
1393,13089710-the-kill-order,"[7.564431097121823, 79.99560248242133]",0
1394,929782.Martin_Eden,"[7.221138078956848, 79.98449593870299]",1
1395,42986.War_and_Remembrance,"[7.88127210791406, 79.9458101447479]",1
1396,12240419-table-21,"[7.758299248739503, 80.00953208526953]",0
1397,61666.Contact,"[7.651363649083843, 79.89782827515249]",0
1398,318431.Long_Walk_to_Freedom,"[7.1379547047923655, 79.9906146984048]",0
1399,42794237-down-and-rising,"[7.25124274315495, 80.0030287559094]",0
1400,3558003-lord-of-misrule,"[6.977192876791598, 79.9396829559176]",1
1401,12262741-wild,"[7.322011698164842, 79.86239604614259]",1
1402,16843726-nobody-loves-a-bigfoot-like-a-bigfoot-babe,"[6.963782936397019, 79.93503280333661]",1
1403,12657.The_Source,"[7.292766558822845, 79.97873374947963]",1
1404,10032672-the-language-of-flowers,"[7.776480124149298, 79.93023533783345]",0
1405,264158.The_Raven,"[7.061316111766136, 79.87621154291674]",0
1406,544257.Midnight_Alley,"[7.5954176791099925, 79.99778255535901]",0
1407,18333130-switch-the-lost-kingdoms-of-karibu,"[7.064571518750537, 79.87741662365696]",1
1408,11966216-torn,"[7.491613060768228, 79.88221491947266]",0
1409,33590260-kingdom-of-ash,"[7.5738218201286065, 79.91403085311025]",0
1410,11607446-the-wishing-spell,"[7.476489495267818, 79.99565027367721]",0
1411,7719245-paranormalcy,"[7.727826568225846, 79.99144275098556]",1
1412,3575676-night-world-no-3,"[7.204267473946805, 79.95606416811235]",1
1413,32263.The_Surgeon,"[7.4198091651001565, 79.87841651862048]",1
1414,56495.The_Purpose_Driven_Life,"[7.5682190798108895, 79.99520590015382]",0
1415,43945.Portnoy_s_Complaint,"[7.752061454766164, 79.90392212264548]",1
1416,6342491-the-demon-king,"[7.812860302098656, 79.95659774749208]",0
1417,17851885-i-am-malala,"[7.484906071534522, 79.99089537305892]",0
1418,53022.The_Collected_Poems_of_W_B_Yeats,"[7.750254091372059, 79.93092374880587]",0
1419,113310.The_Eight,"[7.517243999250502, 79.95842405208882]",0
1420,318525.Red_Storm_Rising,"[7.123628334231593, 79.86748086194652]",0
1421,193755.The_Diving_Bell_and_the_Butterfly,"[7.230704997166947, 80.01280421708515]",0
1422,36954958-crossroads-and-the-dominion-of-four,"[7.312009004025351, 79.96676089603241]",0
1423,27883214-caraval,"[7.46521256336881, 79.920524523057]",0
1424,3438000,"[7.108895479130193, 79.89437868045952]",0
1425,6448470-firelight,"[7.454877663594428, 80.00112444261248]",0
1426,25460.Animal_Vegetable_Miracle,"[7.869302147715579, 79.95452773346281]",1
1427,104089.Tigana,"[7.905331260204115, 79.89251779016755]",1
1428,63033.The_Savage_Detectives,"[7.838965914464082, 79.95482675694694]",0
1429,9418327-bossypants,"[6.957808829360661, 79.86691084504089]",0
1430,3054684-stargazer,"[7.829954423884948, 80.01490542782219]",1
1431,30119.Where_the_Sidewalk_Ends,"[7.351444559583699, 79.91321285964742]",0
1432,40940649-i-am-legend,"[7.903476075197921, 79.87619451338506]",0
1433,2373.The_Bone_Collector,"[7.49073908500826, 79.99970619234054]",0
1434,57913.The_Illuminatus_Trilogy,"[7.361741284414823, 80.00792948893499]",0
1435,1472878.Firefly_Lane,"[7.371009381187293, 79.93815307500164]",1
1436,35959740-circe,"[7.474365264104842, 79.92865687509472]",0
1437,40409718-post-office,"[7.16264401216447, 79.89526912527907]",1
1438,4345498-magic-strikes,"[7.485236777060045, 80.01473667095966]",1
1439,9516.Persepolis,"[7.858493234722568, 79.9938822068272]",0
1440,476543.The_Darkest_Night,"[7.320401243700053, 79.9024352067226]",1
1441,41150487-red-white-royal-blue,"[7.869678036376889, 79.94140249507146]",0
1442,568236.A_Distant_Mirror,"[7.30161533991064, 79.9152230671911]",0
1443,18749.Half_of_a_Yellow_Sun,"[7.115446659709387, 79.99910358953699]",1
1444,51779181-the-threat-below,"[7.220162169701435, 79.86229795172123]",1
1445,42389.Band_of_Brothers,"[6.996813305459296, 79.86253901928383]",1
1446,61975.Dragonflight,"[7.154496349227258, 79.96360763648403]",0
1447,27333.Silent_Spring,"[7.905930788908629, 79.90476752314345]",1
1448,20803953-bully,"[7.640558906178905, 79.93167695434141]",1
1449,325085.Nicholas_Nickleby,"[7.510395040680763, 79.9778219403033]",1
1450,2295829.Feast_of_Fools,"[7.247559312063096, 79.90472978693326]",0
1451,8428064-demonglass,"[6.989905402271574, 79.96226008305882]",0
1452,1540.The_Oedipus_Cycle,"[7.007518607060649, 79.97917690815132]",1
1453,33609.Katherine,"[7.479478744079189, 79.95425177449994]",0
1454,8659601-the-power-of-six,"[7.002973090748334, 79.92117563978765]",0
1455,52641918-trouble-on-main-street,"[6.9824663507482505, 79.92848643376044]",1
1456,77262.Animal_Dreams,"[7.417596731474748, 80.02206525160369]",0
1457,15796700-americanah,"[7.063864330920818, 79.96135805825953]",0
1458,7091488-dead-in-the-family,"[7.87307396729639, 79.96592101933555]",0
1459,752900.Medea,"[7.069301695088905, 79.89927054756211]",1
1460,11084145-steve-jobs,"[7.23887548707368, 79.93433048620534]",0
1461,6381205-soulless,"[7.5342540033754215, 79.98120955581774]",1
1462,46165.This_Side_of_Paradise,"[7.331187954878207, 79.96131810542116]",1
